minutes_watched,clv,region_western_europe,region_anglosphere,region_rest,channel_facebook,channel_friend,channel_google,channel_instagram,channel_linkedin,channel_other,channel_twitter,channel_youtube
37.0,118.66,0,1,0,0,0,0,0,0,1,0,0
1224.0,62.58,0,0,1,1,0,0,0,0,0,0,0
843.0,25.65,0,0,1,1,0,0,0,0,0,0,0
649.0,240.0,0,0,1,0,0,0,0,0,0,0,1
210.0,119.0,0,0,1,0,0,0,0,0,1,0,0
844.0,36.0,0,0,1,1,0,0,0,0,0,0,0
310.0,197.97,0,1,0,0,0,0,0,1,0,0,0
551.0,133.04,0,0,1,1,0,0,0,0,0,0,0
264.0,119.0,0,1,0,0,0,0,0,1,0,0,0
8.0,118.52,0,1,0,0,0,0,0,0,0,1,0
2606.0,119.0,0,0,1,0,0,1,0,0,0,0,0
679.0,36.0,0,1,0,1,0,0,0,0,0,0,0
875.0,118.48,0,1,0,1,0,0,0,0,0,0,0
162.0,62.58,0,0,1,1,0,0,0,0,0,0,0
469.0,62.58,0,0,1,0,0,0,0,1,0,0,0
185.0,119.0,0,0,1,0,0,0,0,1,0,0,0
681.0,62.58,0,0,1,0,0,0,0,0,0,1,0
55.0,138.0,0,1,0,0,1,0,0,0,0,0,0
6607.0,36.0,0,0,1,0,1,0,0,0,0,0,0
1321.0,67.46,0,0,1,0,0,0,0,1,0,0,0
475.0,62.58,0,0,1,1,0,0,0,0,0,0,0
1587.0,144.36,1,0,0,0,0,0,0,1,0,0,0
35.0,119.0,0,1,0,0,0,0,0,0,0,0,1
555.0,119.0,0,1,0,1,0,0,0,0,0,0,0
405.0,19.0,0,0,1,1,0,0,0,0,0,0,0
341.0,62.22,0,0,1,0,0,0,0,1,0,0,0
606.0,62.58,0,0,1,1,0,0,0,0,0,0,0
250.0,62.58,0,0,1,1,0,0,0,0,0,0,0
3517.0,36.0,0,0,1,0,1,0,0,0,0,0,0
1758.0,119.11,0,1,0,1,0,0,0,0,0,0,0
995.0,64.8,0,0,1,0,0,0,0,0,1,0,0
71.0,118.84,0,1,0,0,0,0,0,1,0,0,0
0.0,119.0,0,1,0,1,0,0,0,0,0,0,0
332.0,19.0,0,0,1,0,0,0,1,0,0,0,0
310.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1158.0,19.0,0,0,1,0,0,0,0,1,0,0,0
1437.0,118.58,0,1,0,1,0,0,0,0,0,0,0
176.0,119.0,0,0,1,1,0,0,0,0,0,0,0
14528.0,172.33,0,0,1,1,0,0,0,0,0,0,0
196.0,62.58,0,0,1,1,0,0,0,0,0,0,0
37.0,143.0,0,0,1,0,0,0,0,0,0,0,1
3553.0,119.0,0,0,1,1,0,0,0,0,0,0,0
2783.0,62.58,0,0,1,1,0,0,0,0,0,0,0
3306.0,64.8,0,1,0,0,0,0,1,0,0,0,0
726.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1435.0,147.0,0,1,0,0,0,0,0,1,0,0,0
5777.0,14.25,0,1,0,0,0,0,0,1,0,0,0
265.0,142.88,1,0,0,0,0,0,0,0,0,0,1
7568.0,64.8,0,1,0,0,0,0,0,1,0,0,0
104.0,35.0,1,0,0,0,0,0,0,0,0,0,1
4.0,147.11,0,0,1,0,0,0,0,0,0,0,1
1540.0,129.6,0,1,0,0,0,0,1,0,0,0,0
947.0,14.25,0,0,1,1,0,0,0,0,0,0,0
591.0,62.58,0,0,1,0,0,0,0,0,0,0,1
531.0,178.59,1,0,0,1,0,0,0,0,0,0,0
11.0,62.58,0,0,1,1,0,0,0,0,0,0,0
352.0,119.39,0,1,0,0,0,0,0,0,0,0,1
1565.0,145.21,1,0,0,0,0,1,0,0,0,0,0
1161.0,62.58,0,0,1,0,0,0,0,1,0,0,0
5330.0,34.2,0,0,1,1,0,0,0,0,0,0,0
205.0,77.3,0,0,1,0,0,0,0,1,0,0,0
5292.0,25.65,0,0,1,1,0,0,0,0,0,0,0
1278.0,62.58,0,0,1,0,1,0,0,0,0,0,0
191.0,62.58,0,0,1,1,0,0,0,0,0,0,0
993.0,146.37,1,0,0,0,0,0,0,1,0,0,0
523.0,119.0,0,1,0,0,0,0,0,0,0,0,1
20.0,119.0,0,1,0,1,0,0,0,0,0,0,0
35.0,119.0,0,1,0,0,0,0,0,0,1,0,0
214.0,119.0,0,1,0,0,1,0,0,0,0,0,0
105.0,8.0,0,0,1,1,0,0,0,0,0,0,0
0.0,62.58,0,0,1,0,1,0,0,0,0,0,0
6.0,119.0,0,0,1,1,0,0,0,0,0,0,0
45.0,146.2,1,0,0,0,0,0,0,0,0,0,1
227.0,130.0,0,1,0,0,0,0,0,0,1,0,0
2288.0,142.82,0,0,1,0,0,0,0,1,0,0,0
298.0,119.0,0,0,1,1,0,0,0,0,0,0,0
564.0,138.0,0,0,1,1,0,0,0,0,0,0,0
99.0,118.68,0,0,1,0,1,0,0,0,0,0,0
3999.0,143.0,0,0,1,0,0,1,0,0,0,0,0
765.0,119.0,0,1,0,0,1,0,0,0,0,0,0
6655.0,119.0,0,0,1,0,1,0,0,0,0,0,0
950.0,22.61,0,0,1,0,0,0,0,1,0,0,0
437.0,119.36,0,1,0,0,0,0,0,0,0,0,1
113.0,62.58,0,0,1,0,0,0,0,0,0,0,1
3191.0,62.57,0,0,1,0,1,0,0,0,0,0,0
5889.0,62.58,0,0,1,1,0,0,0,0,0,0,0
1055.0,119.0,0,1,0,0,0,0,0,0,0,0,1
433.0,14.25,0,0,1,0,0,0,0,0,0,1,0
690.0,119.0,0,0,1,0,0,0,0,1,0,0,0
192.0,119.0,0,0,1,0,0,0,0,0,1,0,0
4.0,155.96,0,1,0,0,0,0,1,0,0,0,0
2865.0,62.58,0,0,1,0,1,0,0,0,0,0,0
3602.0,19.0,0,0,1,0,0,0,0,0,0,0,1
238.0,19.0,0,0,1,0,1,0,0,0,0,0,0
687.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1364.0,62.58,0,0,1,1,0,0,0,0,0,0,0
3993.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1183.0,119.0,0,0,1,0,0,1,0,0,0,0,0
676.0,25.65,0,0,1,0,0,0,0,0,0,0,1
257.0,119.4,1,0,0,0,0,0,0,0,1,0,0
667.0,62.58,0,0,1,0,0,0,0,1,0,0,0
5088.0,19.0,0,0,1,1,0,0,0,0,0,0,0
1035.0,62.58,0,0,1,0,0,0,0,1,0,0,0
321.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1783.0,63.63,0,0,1,0,0,0,1,0,0,0,0
14128.0,23.37,0,0,1,0,0,1,0,0,0,0,0
1517.0,78.87,0,0,1,0,0,0,0,1,0,0,0
658.0,62.57,0,0,1,0,0,0,0,0,1,0,0
2322.0,64.8,0,0,1,0,0,0,0,1,0,0,0
776.0,146.58,0,0,1,0,1,0,0,0,0,0,0
1068.0,14.25,0,0,1,1,0,0,0,0,0,0,0
1162.0,265.04,0,0,1,0,0,1,0,0,0,0,0
431.0,62.58,0,0,1,0,0,0,0,1,0,0,0
339.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1823.0,119.44,0,0,1,0,1,0,0,0,0,0,0
335.0,36.0,0,0,1,1,0,0,0,0,0,0,0
489.0,62.58,0,0,1,0,0,0,0,0,1,0,0
8666.0,34.77,1,0,0,0,1,0,0,0,0,0,0
190.0,118.66,0,1,0,0,0,0,0,1,0,0,0
2984.0,119.0,0,0,1,1,0,0,0,0,0,0,0
747.0,218.0,0,0,1,0,0,0,0,1,0,0,0
3208.0,0.0,0,0,1,0,0,0,0,0,1,0,0
11873.0,151.16,0,0,1,1,0,0,0,0,0,0,0
1034.0,119.0,0,0,1,1,0,0,0,0,0,0,0
160.0,119.0,1,0,0,0,0,0,0,1,0,0,0
5627.0,62.58,0,0,1,0,0,0,0,0,0,0,1
3954.0,154.08,0,0,1,0,1,0,0,0,0,0,0
210.0,62.58,0,0,1,0,0,0,0,0,0,0,1
592.0,138.68,0,1,0,0,1,0,0,0,0,0,0
711.0,19.0,0,0,1,0,0,0,1,0,0,0,0
33.0,36.0,0,0,1,0,0,0,0,0,0,0,1
254.0,62.58,0,0,1,0,1,0,0,0,0,0,0
29.0,119.0,0,1,0,0,0,0,0,1,0,0,0
113.0,143.25,1,0,0,0,0,0,0,1,0,0,0
627.0,72.57,0,0,1,0,0,0,0,1,0,0,0
4423.0,62.57,0,0,1,0,0,0,0,1,0,0,0
575.0,119.0,0,1,0,1,0,0,0,0,0,0,0
539.0,72.52,0,0,1,0,0,0,0,0,0,0,1
621.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1327.0,62.58,0,0,1,0,0,0,0,1,0,0,0
2245.0,62.58,0,0,1,0,0,1,0,0,0,0,0
1644.0,119.0,0,0,1,0,0,0,1,0,0,0,0
40.0,119.0,0,1,0,0,0,0,1,0,0,0,0
2689.0,119.0,0,0,1,0,0,0,0,0,0,0,1
632.0,174.0,0,1,0,0,0,0,0,1,0,0,0
1102.0,119.0,0,1,0,0,1,0,0,0,0,0,0
6627.0,62.58,0,0,1,0,0,1,0,0,0,0,0
12.0,36.0,0,0,1,0,0,0,0,1,0,0,0
4931.0,64.8,0,0,1,0,0,0,0,0,1,0,0
918.0,62.58,0,0,1,1,0,0,0,0,0,0,0
148.0,137.66,0,1,0,0,0,0,0,0,0,0,1
1171.0,62.58,0,0,1,0,1,0,0,0,0,0,0
5348.0,119.0,0,1,0,0,0,0,0,1,0,0,0
2583.0,62.58,0,0,1,1,0,0,0,0,0,0,0
5021.0,62.58,0,0,1,0,0,0,0,1,0,0,0
39.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1034.0,180.07,1,0,0,0,0,0,0,0,0,0,1
2.0,119.0,0,1,0,0,0,0,0,0,0,1,0
449.0,19.0,0,0,1,0,1,0,0,0,0,0,0
285.0,19.0,0,0,1,0,0,1,0,0,0,0,0
3418.0,87.47,1,0,0,0,0,0,1,0,0,0,0
564.0,144.11,1,0,0,0,0,0,1,0,0,0,0
164.0,119.0,0,1,0,0,0,0,1,0,0,0,0
76.0,16.15,0,0,1,0,0,0,0,0,0,1,0
3247.0,64.8,0,0,1,0,0,1,0,0,0,0,0
648.0,34.2,0,0,1,0,0,0,0,0,0,0,1
1149.0,119.0,0,1,0,0,0,0,0,0,0,0,1
4810.0,62.57,0,0,1,0,0,0,0,0,0,0,1
420.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1.0,62.58,0,1,0,0,0,0,0,0,0,1,0
94.0,119.0,0,1,0,0,0,0,0,0,1,0,0
181.0,119.0,0,1,0,0,0,0,0,0,0,0,1
992.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1781.0,119.0,0,0,1,0,0,1,0,0,0,0,0
75.0,19.0,1,0,0,0,0,0,0,0,1,0,0
3980.0,64.8,0,0,1,0,1,0,0,0,0,0,0
215.0,62.58,0,0,1,1,0,0,0,0,0,0,0
67.0,142.05,1,0,0,0,0,0,0,0,0,0,1
4957.0,62.58,0,0,1,0,1,0,0,0,0,0,0
310.0,119.0,0,0,1,0,0,0,0,1,0,0,0
349.0,119.0,0,0,1,0,1,0,0,0,0,0,0
1124.0,209.8,1,0,0,0,0,1,0,0,0,0,0
117.0,118.61,0,1,0,0,0,0,0,0,0,0,1
45.0,144.18,1,0,0,0,0,0,0,1,0,0,0
1511.0,62.58,0,0,1,0,0,0,1,0,0,0,0
3096.0,119.0,0,0,1,0,0,0,0,1,0,0,0
369.0,62.22,0,0,1,0,0,0,0,1,0,0,0
980.0,17.1,0,0,1,0,1,0,0,0,0,0,0
1921.0,62.58,0,0,1,1,0,0,0,0,0,0,0
3383.0,72.57,0,0,1,0,1,0,0,0,0,0,0
1222.0,62.58,1,0,0,0,0,0,0,0,0,0,1
408.0,121.0,0,0,1,0,0,0,1,0,0,0,0
34.0,62.58,0,0,1,0,1,0,0,0,0,0,0
803.0,61.2,0,0,1,1,0,0,0,0,0,0,0
3491.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1459.0,97.87,0,0,1,1,0,0,0,0,0,0,0
13.0,118.46,0,1,0,0,0,0,1,0,0,0,0
1464.0,77.07,1,0,0,0,1,0,0,0,0,0,0
4177.0,143.33,1,0,0,0,0,0,0,0,0,0,1
353.0,118.84,0,0,1,0,0,0,0,1,0,0,0
5461.0,161.8,0,0,1,0,0,0,1,0,0,0,0
280.0,146.44,1,0,0,0,0,1,0,0,0,0,0
3131.0,119.0,0,0,1,0,0,0,1,0,0,0,0
1036.0,119.0,0,1,0,0,0,0,0,0,1,0,0
356.0,138.64,1,0,0,0,0,0,0,1,0,0,0
153.0,118.58,0,1,0,0,0,0,0,1,0,0,0
475.0,63.0,0,1,0,0,0,0,0,0,0,0,1
163.0,119.0,0,1,0,0,0,0,0,1,0,0,0
866.0,119.0,0,0,1,0,0,0,1,0,0,0,0
1407.0,119.07,0,1,0,0,0,0,0,0,0,0,1
281.0,118.34,0,0,1,0,0,0,1,0,0,0,0
283.0,43.66,1,0,0,0,0,0,0,0,1,0,0
56.0,119.0,0,0,1,0,1,0,0,0,0,0,0
697.0,141.31,1,0,0,0,0,0,0,1,0,0,0
13.0,118.44,0,0,1,0,0,0,0,1,0,0,0
1740.0,62.58,0,0,1,0,0,1,0,0,0,0,0
6299.0,123.56,0,0,1,0,0,0,0,0,1,0,0
15051.0,119.0,0,0,1,0,0,0,0,0,1,0,0
5807.0,62.58,1,0,0,0,0,0,0,0,0,0,1
2636.0,33.05,1,0,0,0,0,0,0,1,0,0,0
5015.0,145.75,1,0,0,1,0,0,0,0,0,0,0
903.0,118.58,0,1,0,0,0,0,0,1,0,0,0
384.0,62.58,0,0,1,1,0,0,0,0,0,0,0
24.0,119.0,0,1,0,0,0,0,0,0,0,1,0
13431.0,64.8,0,0,1,0,0,0,0,0,0,0,1
1176.0,119.0,0,1,0,0,0,1,0,0,0,0,0
65.0,184.44,0,0,1,0,0,0,0,0,0,0,1
352.0,36.0,0,1,0,0,0,0,0,1,0,0,0
1002.0,174.0,0,1,0,0,0,0,0,1,0,0,0
3597.0,143.99,1,0,0,0,0,0,0,0,0,0,1
936.0,118.97,0,1,0,0,1,0,0,0,0,0,0
131.0,143.99,1,0,0,0,0,0,0,1,0,0,0
858.0,64.4,0,0,1,0,1,0,0,0,0,0,0
599.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1854.0,30.6,0,0,1,0,0,0,0,1,0,0,0
4337.0,104.61,1,0,0,0,1,0,0,0,0,0,0
334.0,14.25,0,0,1,1,0,0,0,0,0,0,0
1979.0,25.65,0,0,1,0,0,1,0,0,0,0,0
1687.0,145.92,1,0,0,0,1,0,0,0,0,0,0
1425.0,62.58,0,0,1,1,0,0,0,0,0,0,0
229.0,75.19,0,0,1,0,0,0,0,1,0,0,0
373.0,36.0,0,0,1,0,1,0,0,0,0,0,0
210.0,72.57,0,0,1,0,0,0,0,0,0,0,1
274.0,62.58,0,0,1,1,0,0,0,0,0,0,0
312.0,62.58,0,0,1,0,0,0,0,0,0,1,0
464.0,62.58,0,0,1,0,0,0,1,0,0,0,0
120.0,62.58,0,0,1,0,0,0,0,0,1,0,0
717.0,142.0,1,0,0,0,1,0,0,0,0,0,0
1060.0,62.58,0,0,1,0,0,0,0,1,0,0,0
358.0,119.0,0,0,1,0,0,0,1,0,0,0,0
3012.0,34.2,0,0,1,0,1,0,0,0,0,0,0
19415.0,202.72,0,1,0,0,0,0,0,1,0,0,0
356.0,62.58,0,0,1,0,1,0,0,0,0,0,0
474.0,144.53,1,0,0,0,1,0,0,0,0,0,0
517.0,119.0,0,1,0,0,0,0,0,0,1,0,0
1289.0,36.0,0,0,1,0,0,0,0,1,0,0,0
358.0,119.0,0,1,0,0,0,0,1,0,0,0,0
60.0,36.0,0,1,0,0,1,0,0,0,0,0,0
2087.0,14.25,0,0,1,0,0,0,1,0,0,0,0
520.0,156.0,0,0,1,0,1,0,0,0,0,0,0
3378.0,119.0,0,1,0,0,1,0,0,0,0,0,0
109.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1040.0,62.58,0,0,1,1,0,0,0,0,0,0,0
16.0,118.58,0,1,0,0,0,0,0,0,1,0,0
486.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1399.0,84.96,0,0,1,0,0,0,0,1,0,0,0
193.0,119.0,0,0,1,0,0,0,0,1,0,0,0
391.0,118.57,0,1,0,0,0,0,0,1,0,0,0
220.0,121.0,0,0,1,0,0,1,0,0,0,0,0
14.0,119.0,0,1,0,0,0,1,0,0,0,0,0
173.0,119.0,0,1,0,0,1,0,0,0,0,0,0
156.0,138.63,0,1,0,0,1,0,0,0,0,0,0
1400.0,36.0,0,1,0,0,0,0,0,1,0,0,0
445.0,119.05,0,1,0,0,0,0,0,0,0,0,1
41.0,118.79,0,1,0,0,0,0,0,0,0,0,1
507.0,119.26,0,1,0,0,0,0,0,0,0,0,1
462.0,62.58,0,0,1,1,0,0,0,0,0,0,0
2165.0,119.0,0,1,0,0,1,0,0,0,0,0,0
298.0,62.58,0,0,1,0,1,0,0,0,0,0,0
52.0,119.28,0,1,0,0,0,0,0,1,0,0,0
10842.0,62.68,0,1,0,0,0,0,1,0,0,0,0
1032.0,96.99,0,0,1,0,1,0,0,0,0,0,0
2725.0,36.0,0,0,1,0,0,0,0,0,1,0,0
609.0,118.89,0,0,1,1,0,0,0,0,0,0,0
1749.0,121.46,0,0,1,0,0,1,0,0,0,0,0
38.0,119.0,0,1,0,0,0,0,0,0,0,0,1
445.0,144.01,1,0,0,0,0,0,1,0,0,0,0
1450.0,19.0,0,0,1,1,0,0,0,0,0,0,0
458.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1784.0,62.58,0,0,1,0,0,0,0,0,0,0,1
266.0,149.99,0,1,0,0,0,0,1,0,0,0,0
1496.0,138.0,0,0,1,0,0,1,0,0,0,0,0
1371.0,62.58,0,0,1,0,0,0,1,0,0,0,0
199.0,119.0,0,1,0,0,0,0,0,1,0,0,0
4401.0,143.2,0,0,1,0,0,1,0,0,0,0,0
4281.0,65.9,0,0,1,1,0,0,0,0,0,0,0
1117.0,182.78,1,0,0,0,0,0,1,0,0,0,0
168.0,143.05,1,0,0,1,0,0,0,0,0,0,0
424.0,62.58,0,1,0,0,1,0,0,0,0,0,0
1116.0,153.08,0,1,0,0,0,0,0,0,0,0,1
1365.0,119.33,0,1,0,0,0,0,0,1,0,0,0
400.0,62.58,0,0,1,0,1,0,0,0,0,0,0
21174.0,21.81,0,0,1,1,0,0,0,0,0,0,0
24.0,119.28,0,1,0,0,0,1,0,0,0,0,0
104.0,62.58,0,0,1,0,0,1,0,0,0,0,0
914.0,119.0,0,0,1,0,0,0,1,0,0,0,0
453.0,141.57,0,0,1,0,0,0,0,0,1,0,0
1030.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1563.0,62.57,0,0,1,0,0,1,0,0,0,0,0
1424.0,62.57,1,0,0,0,0,1,0,0,0,0,0
975.0,146.13,0,0,1,0,1,0,0,0,0,0,0
1681.0,34.2,0,0,1,0,1,0,0,0,0,0,0
385.0,142.33,1,0,0,0,1,0,0,0,0,0,0
3459.0,23.37,1,0,0,0,0,0,0,0,1,0,0
12927.0,180.71,1,0,0,0,0,0,0,0,1,0,0
5993.0,34.2,0,0,1,1,0,0,0,0,0,0,0
16008.0,141.27,1,0,0,0,0,0,0,0,1,0,0
580.0,62.56,0,0,1,0,0,1,0,0,0,0,0
18.0,43.77,1,0,0,0,0,0,0,0,0,0,1
220.0,43.2,1,0,0,0,1,0,0,0,0,0,0
412.0,119.0,0,0,1,0,1,0,0,0,0,0,0
2853.0,62.58,0,0,1,0,0,0,0,1,0,0,0
706.0,62.57,0,0,1,0,0,0,0,0,0,0,1
674.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1922.0,19.0,0,0,1,0,0,0,0,0,0,0,1
595.0,119.0,0,0,1,0,0,0,0,0,1,0,0
659.0,119.0,0,0,1,0,0,0,0,0,0,0,1
398.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1365.0,48.6,0,1,0,0,0,0,0,0,1,0,0
172.0,119.0,0,1,0,1,0,0,0,0,0,0,0
8647.0,287.68,1,0,0,1,0,0,0,0,0,0,0
206.0,164.0,0,0,1,0,1,0,0,0,0,0,0
325.0,62.58,0,0,1,0,1,0,0,0,0,0,0
168.0,118.97,0,1,0,0,0,1,0,0,0,0,0
2395.0,118.78,0,1,0,0,0,0,0,0,0,0,1
2867.0,74.47,1,0,0,0,0,0,0,0,1,0,0
363.0,74.47,1,0,0,0,1,0,0,0,0,0,0
185.0,138.01,0,1,0,0,1,0,0,0,0,0,0
7.0,19.0,0,0,1,0,0,0,0,0,0,0,1
975.0,62.58,0,0,1,0,1,0,0,0,0,0,0
238.0,119.0,0,1,0,1,0,0,0,0,0,0,0
652.0,142.56,0,0,1,0,0,1,0,0,0,0,0
1122.0,119.0,0,1,0,0,0,0,0,1,0,0,0
482.0,118.42,1,0,0,0,0,0,0,0,1,0,0
8.0,130.0,0,1,0,0,0,1,0,0,0,0,0
319.0,62.57,0,0,1,0,0,1,0,0,0,0,0
121.0,62.58,0,0,1,0,0,0,0,1,0,0,0
11725.0,119.0,0,0,1,1,0,0,0,0,0,0,0
185.0,118.62,1,0,0,0,0,0,0,0,1,0,0
9481.0,143.93,1,0,0,0,0,0,0,0,1,0,0
785.0,19.0,0,0,1,0,1,0,0,0,0,0,0
194.0,172.71,0,1,0,0,0,1,0,0,0,0,0
5255.0,118.79,0,1,0,0,0,0,0,0,0,0,1
216.0,62.58,0,0,1,0,0,0,0,1,0,0,0
1153.0,119.0,0,0,1,0,0,0,0,0,0,0,1
1136.0,91.5,0,0,1,0,0,1,0,0,0,0,0
2722.0,34.2,0,0,1,0,1,0,0,0,0,0,0
1385.0,62.58,0,0,1,0,1,0,0,0,0,0,0
1729.0,62.58,0,0,1,1,0,0,0,0,0,0,0
201.0,119.0,0,0,1,0,0,0,0,0,1,0,0
988.0,96.99,0,0,1,0,1,0,0,0,0,0,0
909.0,240.0,1,0,0,0,1,0,0,0,0,0,0
704.0,68.36,0,0,1,0,0,0,0,1,0,0,0
1472.0,174.79,0,1,0,1,0,0,0,0,0,0,0
1414.0,119.0,0,1,0,0,0,1,0,0,0,0,0
1844.0,78.87,0,0,1,0,1,0,0,0,0,0,0
2349.0,63.63,0,0,1,0,0,0,0,1,0,0,0
1735.0,62.58,0,0,1,1,0,0,0,0,0,0,0
186.0,149.99,0,1,0,0,1,0,0,0,0,0,0
82.0,118.93,0,1,0,0,0,0,0,0,0,1,0
1132.0,113.04,1,0,0,0,1,0,0,0,0,0,0
848.0,91.5,0,0,1,0,0,1,0,0,0,0,0
885.0,50.18,1,0,0,0,0,1,0,0,0,0,0
1314.0,36.0,0,0,1,0,0,0,1,0,0,0,0
1197.0,142.69,1,0,0,0,0,0,0,0,0,1,0
5361.0,125.3,1,0,0,0,0,0,0,0,0,0,1
173.0,62.58,0,0,1,0,0,0,0,0,0,0,1
437.0,143.95,1,0,0,0,0,0,0,0,0,0,1
626.0,143.25,1,0,0,0,1,0,0,0,0,0,0
415.0,19.0,0,0,1,0,1,0,0,0,0,0,0
479.0,119.0,0,1,0,0,0,0,0,0,0,0,1
1064.0,119.0,0,0,1,0,0,0,0,0,1,0,0
70.0,119.0,0,1,0,0,0,0,0,0,1,0,0
3957.0,118.58,0,1,0,0,0,0,1,0,0,0,0
899.0,119.0,0,0,1,1,0,0,0,0,0,0,0
1078.0,62.58,0,0,1,1,0,0,0,0,0,0,0
4936.0,119.24,0,1,0,1,0,0,0,0,0,0,0
844.0,174.0,0,1,0,0,0,0,0,0,0,1,0
197.0,97.0,0,1,0,0,0,0,0,0,1,0,0
141.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1231.0,119.0,0,1,0,0,1,0,0,0,0,0,0
2303.0,62.58,0,0,1,0,1,0,0,0,0,0,0
3104.0,50.32,0,0,1,0,1,0,0,0,0,0,0
748.0,64.8,0,1,0,0,1,0,0,0,0,0,0
2865.0,64.8,0,0,1,0,0,1,0,0,0,0,0
1428.0,36.0,0,1,0,0,0,0,0,0,1,0,0
2574.0,62.58,0,0,1,0,1,0,0,0,0,0,0
198.0,19.0,0,0,1,0,0,0,0,0,0,0,1
3541.0,93.56,0,1,0,1,0,0,0,0,0,0,0
238.0,19.0,0,0,1,0,0,1,0,0,0,0,0
4032.0,64.8,0,0,1,0,0,0,0,1,0,0,0
213.0,62.58,0,0,1,0,1,0,0,0,0,0,0
467.0,34.2,0,0,1,0,0,0,0,0,0,0,1
286.0,141.19,1,0,0,0,0,0,0,0,0,0,1
855.0,119.0,0,1,0,0,0,0,0,0,0,0,1
388.0,62.58,0,0,1,0,0,0,0,0,0,0,1
60.0,119.36,0,1,0,1,0,0,0,0,0,0,0
358.0,142.82,0,0,1,0,0,0,0,0,0,0,1
1765.0,119.0,0,0,1,0,1,0,0,0,0,0,0
1906.0,62.58,0,0,1,0,0,1,0,0,0,0,0
1533.0,141.64,1,0,0,0,0,1,0,0,0,0,0
3859.0,35.91,0,0,1,0,0,1,0,0,0,0,0
42.0,143.28,1,0,0,0,0,0,0,0,1,0,0
0.0,348.0,0,0,1,0,0,1,0,0,0,0,0
84.0,149.51,1,0,0,0,1,0,0,0,0,0,0
1005.0,62.58,0,0,1,0,0,0,0,0,1,0,0
1461.0,62.58,0,0,1,0,0,1,0,0,0,0,0
303.0,246.0,0,0,1,0,0,0,0,0,1,0,0
415.0,119.0,0,1,0,0,0,0,0,0,0,0,1
12.0,143.0,0,1,0,0,0,1,0,0,0,0,0
817.0,119.0,0,1,0,0,0,0,0,0,1,0,0
1135.0,80.3,0,0,1,0,1,0,0,0,0,0,0
458.0,43.4,1,0,0,0,0,0,0,0,1,0,0
12279.0,78.88,0,0,1,0,0,0,0,0,0,0,1
599.0,64.8,0,1,0,0,0,0,0,0,1,0,0
2366.0,119.0,0,1,0,0,0,0,0,1,0,0,0
1784.0,62.58,0,0,1,1,0,0,0,0,0,0,0
1253.0,62.58,0,0,1,0,0,0,0,1,0,0,0
393.0,119.01,1,0,0,0,0,1,0,0,0,0,0
433.0,119.0,0,0,1,0,0,0,0,1,0,0,0
1964.0,166.35,1,0,0,1,0,0,0,0,0,0,0
2108.0,119.37,0,1,0,0,1,0,0,0,0,0,0
830.0,119.0,0,0,1,0,0,1,0,0,0,0,0
226.0,72.57,0,0,1,0,0,0,0,0,1,0,0
208.0,142.27,1,0,0,0,0,0,0,1,0,0,0
251.0,62.57,0,0,1,0,0,0,1,0,0,0,0
379.0,19.0,0,0,1,0,0,0,0,0,0,0,1
996.0,36.0,0,0,1,0,0,0,0,0,1,0,0
252.0,62.58,0,0,1,0,0,0,0,1,0,0,0
34.0,118.82,0,1,0,0,0,0,0,1,0,0,0
1.0,119.0,0,1,0,0,0,0,1,0,0,0,0
6063.0,34.21,0,0,1,0,0,0,0,1,0,0,0
409.0,62.58,0,0,1,1,0,0,0,0,0,0,0
512.0,119.0,0,0,1,0,1,0,0,0,0,0,0
255.0,174.0,0,1,0,0,1,0,0,0,0,0,0
1503.0,118.71,0,1,0,0,1,0,0,0,0,0,0
645.0,19.0,0,0,1,0,0,0,1,0,0,0,0
171.0,118.84,0,1,0,0,0,1,0,0,0,0,0
812.0,119.0,0,1,0,0,0,0,0,0,0,0,1
334.0,25.2,0,0,1,0,0,0,0,1,0,0,0
112.0,119.34,0,0,1,0,0,0,0,0,0,0,1
208.0,119.0,0,0,1,0,0,0,0,0,0,1,0
654.0,142.14,1,0,0,0,0,0,0,0,0,0,1
1.0,174.11,0,0,1,0,0,0,0,0,0,0,1
484.0,142.82,0,0,1,1,0,0,0,0,0,0,0
499.0,144.25,1,0,0,1,0,0,0,0,0,0,0
3499.0,19.0,0,0,1,0,1,0,0,0,0,0,0
